rule_name,target,comparison_name,comparison_type,correlation,abs_correlation
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_reversal_reversal_1w_score_tradable,style_layer1,1.4346537702393796e-18,1.4346537702393796e-18
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_xsmom_xsmom_score_tradable,momentum,1.065729457435063e-18,1.065729457435063e-18
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_reversal_reversal_4w_score_tradable,style_layer1,-9.550352708324083e-19,9.550352708324083e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,8.458551697304155e-19,8.458551697304155e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_bab_bab_score_tradable,style_layer1,7.307492404493893e-19,7.307492404493893e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_carry_carry_score_asset_class_neutral_tradable,style_layer1,6.043463697475982e-19,6.043463697475982e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_bab_bab_score_asset_class_neutral_tradable,style_layer1,5.751137116082799e-19,5.751137116082799e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_reversal_reversal_1w_asset_class_neutral_tradable,style_layer1,5.048163291217111e-19,5.048163291217111e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_multi_horizon_mom_multi_mom_equal_score_tradable,momentum,-4.144962772129135e-19,4.144962772129135e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_xsmom_xsmom_asset_class_neutral_tradable,momentum,3.27887282857325e-19,3.27887282857325e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_quality_quality_score_asset_class_neutral_tradable,volatility_quality,2.3419365776421185e-19,2.3419365776421185e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_reversal_reversal_4w_asset_class_neutral_tradable,style_layer1,1.8698281461522766e-19,1.8698281461522766e-19
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_quality_quality_score_tradable,volatility_quality,8.818660676295902e-21,8.818660676295902e-21
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,0.6910810818160263,0.6910810818160263
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__percentile,relative_strength_leadlag,0.6910810818160263,0.6910810818160263
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,relative_strength_leadlag,0.6215615943230115,0.6215615943230115
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_leadlag_EFA_minus_SPY_13w_signal,relative_strength_leadlag,0.6177280967778376,0.6177280967778376
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__raw,relative_strength_leadlag,0.6177280967778376,0.6177280967778376
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.5783945837953264,0.5783945837953264
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,relative_strength_leadlag,0.38503489402988234,0.38503489402988234
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_market_trend_positive_signal,trend_breadth,0.25537470339687757,0.25537470339687757
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal,trend_breadth,0.25537470339687757,0.25537470339687757
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.25537470339687757,0.25537470339687757
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.25537470339687757,0.25537470339687757
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_raw_event,trend_breadth,0.25537470339687757,0.25537470339687757
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__direction_strength,trend_breadth,0.25444257937756204,0.25444257937756204
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__percentile,trend_breadth,0.25444257937756204,0.25444257937756204
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__zscore,trend_breadth,0.2329495134121676,0.2329495134121676
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_breadth_ret13_positive_signal,trend_breadth,0.214737609290847,0.214737609290847
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,regime_market_trend_positive,trend_breadth,0.2051758849475782,0.2051758849475782
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_breadth_ret26_positive_signal,trend_breadth,0.19003862298207658,0.19003862298207658
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_breadth_ret26_positive_signal,trend_breadth,0.19003862298207658,0.19003862298207658
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.17530634239389373,0.17530634239389373
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.1680090428361928,0.1680090428361928
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_stressed_panic,regime_state_context,-0.16049576405826965,0.16049576405826965
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__abs_strength,relative_strength_leadlag,-0.1478448918677338,0.1478448918677338
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_canary_breadth_pair_signal,trend_breadth,0.1473074567294571,0.1473074567294571
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,regime_recent_stress_26w,drawdown_stress,-0.14379712747400905,0.14379712747400905
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_recent_stress_26w_signal,drawdown_stress,-0.1370155957693329,0.1370155957693329
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_recent_stress_26w_signal,drawdown_stress,-0.1370155957693329,0.1370155957693329
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_drawdown_signal__zscore,drawdown_stress,0.1328367655825482,0.1328367655825482
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_breadth_ret13_positive_x_stressed_panic_signal,drawdown_stress,-0.13250879569417776,0.13250879569417776
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_drawdown_signal__direction_strength,drawdown_stress,-0.12156547413950705,0.12156547413950705
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_drawdown_signal__percentile,drawdown_stress,0.12156547413950702,0.12156547413950702
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,regime_market_drawdown,drawdown_stress,0.1213478417389379,0.1213478417389379
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__abs_strength,relative_strength_leadlag,-0.1205261260795162,0.1205261260795162
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__abs_strength,relative_strength_leadlag,-0.1202521044024945,0.1202521044024945
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_market_drawdown_signal,drawdown_stress,0.11904910570423108,0.11904910570423108
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_drawdown_signal,drawdown_stress,0.11904910570423108,0.11904910570423108
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_drawdown_signal__abs_strength,drawdown_stress,-0.11904910570423108,0.11904910570423108
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_drawdown_signal__raw,drawdown_stress,0.11904910570423108,0.11904910570423108
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_calm_trend,regime_state_context,0.11817142240314714,0.11817142240314714
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.11685773642596568,0.11685773642596568
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.11476067215217424,0.11476067215217424
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_leadlag_HYG_minus_LQD_13w_signal,relative_strength_leadlag,0.10609212339748743,0.10609212339748743
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_drawdown_signal__strength_scaled_score,drawdown_stress,-0.09277670138640044,0.09277670138640044
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,0.09006018052568565,0.09006018052568565
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__percentile,relative_strength_leadlag,0.09006018052568565,0.09006018052568565
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_drawdown_top20_event,drawdown_stress,-0.08948310928542841,0.08948310928542841
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_recovery_fragile,regime_state_context,0.08441846929468479,0.08441846929468479
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_breadth_ret13_positive_x_neutral_mixed_signal,trend_breadth,0.08139235505824749,0.08139235505824749
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.07451763977586787,0.07451763977586787
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_leadlag_GLD_minus_SPY_13w_signal,relative_strength_leadlag,0.07054772659989794,0.07054772659989794
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__raw,relative_strength_leadlag,0.07054772659989794,0.07054772659989794
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__zscore,trend_breadth,-0.06899251801963445,0.06899251801963445
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,-0.06733191439407706,0.06733191439407706
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__zscore,relative_strength_leadlag,0.06700551038907158,0.06700551038907158
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,-0.0649036798239033,0.0649036798239033
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_recovery_confirmed,regime_state_context,-0.0649036798239033,0.0649036798239033
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__strength_scaled_score,relative_strength_leadlag,0.05599268510483652,0.05599268510483652
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,trend_breadth,-0.05510203515567246,0.05510203515567246
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__abs_strength,trend_breadth,-0.05510203515567246,0.05510203515567246
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__raw,trend_breadth,-0.05510203515567246,0.05510203515567246
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,trend_breadth,-0.04591039904568086,0.04591039904568086
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,-0.04433423687028637,0.04433423687028637
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__strength_scaled_score,trend_breadth,0.04298096883427328,0.04298096883427328
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_ggg1_trailing_vol_26w,volatility_quality,0.03934755277945266,0.03934755277945266
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__zscore,relative_strength_leadlag,0.025211716189908417,0.025211716189908417
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_leadlag_DBA_minus_SPY_13w_signal,relative_strength_leadlag,0.013879813187499684,0.013879813187499684
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__raw,relative_strength_leadlag,0.013879813187499684,0.013879813187499684
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,0.012290088827030305,0.012290088827030305
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__percentile,relative_strength_leadlag,0.012290088827030305,0.012290088827030305
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__strength_scaled_score,relative_strength_leadlag,0.009108578937100325,0.009108578937100325
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_neutral_mixed,regime_state_context,0.00738854657140865,0.00738854657140865
